"Name","Device Time Total (ms)","CPU Time Total (ms)","Self Device Time Total (ms)","Self CPU Time Total (ms)","Calls","Input Shapes","Device Memory Usage (MB)","Self Device Memory Usage (MB)","CPU Memory Usage (MB)","Self CPU Memory Usage (MB)"
"PostBackwardFunctionModule","0","83.20692699996667","0","62.78155400000535","3000","","0","0","0","0"
"aten::detach","0","55.62981199997506","0","24.008078999953693","9599","","0","0","0","0"
"detach","0","31.51290300001943","0","31.51290300001943","9599","","0","0","0","0"
"aten::view","0","49.73248599989328","0","49.73248599989328","15400","","0","0","0","0"
"aten::arange","0.512317999997742","4.506610999994314","0.256158999998871","0.8877100000020619","60","","1.5625","0","0","0"
"aten::resize_","0","1.1409290000051533","0","1.124895000010145","120","","540.7958984375","540.7958984375","0","0"
"aten::unsqueeze","0","0.37954099999849134","0","0.3122299999937059","30","","0","0","0","0"
"cudaEventQuery","0","29.248701000074835","0","29.238786000081358","16590","","2.25","2.25","0","0"
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)","0.256158999998871","0","0.256158999998871","0","30","","0","0","0","0"
"aten::_has_compatible_shallow_copy_type","0","1.308274000070689","0","1.308274000070689","5920","","0","0","0","0"
"aten::record_stream","0","28.695732000062183","0","28.695732000062183","5440","","0","0","0","0"
"aten::embedding","6.120496999998581","4.524413999999833","0","0.7839279999893243","40","","540","0","0","0"
"aten::reshape","0","10.368226000023258","0","3.439891999958143","1540","","0","0","0","0"
"aten::index_select","6.120496999998581","3.478662999996295","6.120496999998581","1.4652779999866035","40","","540","0","0","0"
"PreBackwardFunctionForModule","0","121.99393100002764","0","96.63069500003891","4960","","0","0","0","0"
"aten::add","669.9020410000439","42.24628700000464","669.9020410000439","27.108218000011117","1020","","59552.3828125","59552.3828125","0.00003814697265625","0"
"aten::dropout","36.70212900000065","110.74940700002267","0","1.432004000040448","500","","6750","0","0","0"
"aten::layer_norm","60.033353000022615","52.03673800000589","0","2.7756729999994985","500","","12015.6875","-15.5625","0","0"
"aten::native_layer_norm","60.033353000022615","49.2610650000064","60.033353000022615","19.84675699985453","500","","12031.25","0","0","0"
"aten::addmm","2229.4056889999947","98.73771000003563","2229.4056889999947","62.64185499998838","960","","51840","51840","0","0"
"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","0","3.2139789999466846","0","3.2139789999466846","1240","","0","0","0","0"
"cudaFuncSetAttribute","0","452.52416799995876","0","452.52416799995876","740","","0","0","0","0"
"aten::split","0","34.506123999894356","0","11.987340999898894","1730","","0","0","0","0"
"aten::permute","0","6.458355999999763","0","5.473924000002164","1080","","0","0","0","0"
"aten::scaled_dot_product_attention","587.8703119999958","36.56916899998275","0","5.814882999984311","240","","5805","0","0.0018310546875","-0.0018310546875"
"aten::_scaled_dot_product_efficient_attention","587.8703119999958","30.74094999999845","0","5.537662999986411","240","","5805","0","0.003662109375","0"
"aten::transpose","0","17.770724999949845","0","13.087357999994918","3420","","0","0","0","0"
"aten::_efficient_attention_forward","587.8703119999958","20.911358000003375","587.8703119999958","8.061242000039853","240","","5805","0","0.003662109375","0"
"cudaEventSynchronize","0","229.96372300001627","0","229.1156640000457","23","","0","0","0","0"
"void at::native::(anonymous namespace)::indexSelectLargeIndex<float, long, unsigned int, 2, 2, -2, true>(at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, unsigned int, long)","6.120496999998581","0","6.120496999998581","0","40","","0","0","0","0"
"cudaMemsetAsync","0","19.491031000004472","0","19.491031000004472","2180","","0","0","0","0"
"cudaOccupancyMaxActiveBlocksPerMultiprocessor","0","1.6995799999643932","0","1.6995799999643932","720","","0","0","0","0"
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})","2.2693399999988286","0","2.2693399999988286","0","20","","0","0","0","0"
"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)","60.033353000022615","0","60.033353000022615","0","500","","0","0","0","0"
"void cutlass::Kernel<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params)","1800.1610330000124","0","1800.1610330000124","0","490","","0","0","0","0"
"aten::mul","1816.9451809999844","66.44721699989857","1816.9451809999844","38.624767999788006","1980","","175680.01953125","175680.01953125","0.0000762939453125","0"
"aten::pow","315.90264099993107","168.06099900003179","315.90264099993107","110.42683099981188","4810","","34562.1728515625","34562.1728515625","0","0"
"aten::result_type","0","2.4128390000516045","0","2.4128390000516045","4810","","0","0","0","0"
"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)","587.8703119999958","0","587.8703119999958","0","240","","0","0","0","0"
"aten::tanh","207.78128500000545","6.54897199998222","207.78128500000545","4.285498999959098","240","","23040","23040","0","0"
"Memset (Device)","2.5791090000314107","0","2.5791090000314107","0","2180","","0","0","0","0"
"ampere_sgemm_128x64_nn","203.90846299998555","0","203.90846299998555","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)","820.4572110000313","0","820.4572110000313","0","1220","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 2>)","1017.3216789999888","0","1017.3216789999888","0","1220","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, at::detail::Array<char*, 2>)","206.97856499998744","0","206.97856499998744","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::tanh_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::tanh_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)","207.78128500000545","0","207.78128500000545","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2>)","207.34276400002693","0","207.34276400002693","0","240","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)","799.583184999997","0","799.583184999997","0","720","","0","0","0","0"
"void cutlass::Kernel<cutlass_80_simt_sgemm_128x64_8x5_nn_align1>(cutlass_80_simt_sgemm_128x64_8x5_nn_align1::Params)","771.4932739999946","0","771.4932739999946","0","240","","0","0","0","0"
"aten::linear","1593.0915300000022","2.5025040000032894","0","0.1441090000064578","20","","31410.625","0","0","0"
"aten::t","0","10.909897999993293","0","4.304916000001831","1020","","0","0","0","0"
"aten::matmul","1593.0915300000022","2.0799450000022914","0","0.2984690000111295","20","","31410.625","0","0","0"
"aten::mm","4822.928316000062","58.71982599993276","4822.928316000062","33.96715600006349","1000","","56570.498046875","56570.498046875","0","0"
"aten::_unsafe_view","0","0.08780600000041887","0","0.08780600000041887","20","","0","0","0","0"
"aten::contiguous","290.35143099999397","7.81258400002445","0","0.36486500003114636","160","","31426.201171875","0","0","0"
"aten::clone","290.35143099999397","7.447718999993303","0","0.9710729999665345","160","","31426.201171875","0","0","0"
"aten::empty_like","0","24.36002000001045","0","4.742410000051358","865","","43577.4560546875","0","0","0"
"aten::cross_entropy_loss","290.6593040000085","2.456312000002872","0","0.20706299999338806","20","","15689.990234375","-15689.9755859375","0","0"
"aten::log_softmax","284.0877360000086","1.1906860000084707","0","0.11971300000301563","20","","31379.951171875","0","0","0"
"aten::_log_softmax","284.0877360000086","1.0635650000074675","284.0877360000086","0.5551860000175366","20","","31379.951171875","31379.951171875","0","0"
"aten::nll_loss_nd","6.571567999999912","1.0585630000010133","0","0.0987800000035204","20","","0.0146484375","0","0","0"
"aten::nll_loss","6.571567999999912","0.9597829999974928","0","0.11461300000463961","20","","0.0146484375","-0.0048828125","0","0"
"aten::nll_loss_forward","6.571567999999912","0.8451699999928532","6.571567999999912","0.5994749999892519","20","","0.01953125","0.01953125","0","0"
"aten::mean","0.06159900001226924","0.7422560000055237","0.06159900001226924","0.516162000018463","10","","0.0048828125","0.0048828125","0","0"
"aten::ones_like","0.02076599999750033","0.48632699999251056","0","0.11489199998589174","10","","0.0048828125","0","0","0"
"aten::fill_","201.9473320000042","3.158914999981338","201.9473320000042","1.442549999968338","180","","0","0","0","0"
"autograd::engine::evaluate_function: MulBackward0","759.593729000009","28.089315000026094","0","5.902789000028191","490","","-11519.9951171875","-69120","-0.0028228759765625","-0.0028228759765625"
"MulBackward0","604.3217799999935","20.619004999987112","0","2.549241000020309","490","","57600.0048828125","0","0","0"
"autograd::engine::evaluate_function: PreBackwardFunctionForModuleBackward","0","180.85724999991902","0","15.478963999880113","1510","","0","0","0","0"
"PreBackwardFunctionForModuleBackward","0","165.3782860000389","0","159.3361700000027","1510","","0","0","0","0"
"autograd::engine::evaluate_function: NllLossBackward0","65.51620599999418","1.2351550000028946","0","0.2022869999997056","10","","15689.3408203125","-0.634765625","0","0"
"NllLossBackward0","65.51620599999418","1.0328680000031891","0","0.2779550000035524","10","","15689.9755859375","0","0","0"
"aten::nll_loss_backward","65.51620599999418","0.7549129999996367","1.8731459999976796","0.28623100000660634","10","","15689.9755859375","15689.9755859375","0","0"
"aten::zero_","201.9265660000067","3.718990999997157","0","0.778382000018857","170","","0","0","0","0"
"autograd::engine::evaluate_function: LogSoftmaxBackward0","237.0247539999957","0.7120059999989317","0","0.09994699999997102","10","","-15689.9755859375","-31379.951171875","0","0"
"LogSoftmaxBackward0","237.0247539999957","0.6120589999989606","0","0.0710719999957364","10","","15689.9755859375","0","0","0"
"aten::_log_softmax_backward_data","237.0247539999957","0.5409870000032242","237.0247539999957","0.18006200000282843","10","","15689.9755859375","15689.9755859375","0","0"
"autograd::engine::evaluate_function: ViewBackward0","0","26.86144899997412","0","10.555781999981715","1470","","0","0","0","0"
"ViewBackward0","0","16.305666999992404","0","6.321871999978219","1470","","0","0","0","0"
"autograd::engine::evaluate_function: CloneBackward0","0","0.05772800000080315","0","0.05069799999074894","10","","0","0","0","0"
"CloneBackward0","0","0.007030000010054209","0","0.007030000010054209","10","","0","0","0","0"
"autograd::engine::evaluate_function: SliceBackward0","409.33166200000414","2.8191810000067345","0","0.18377000000127008","20","","15.3369140625","-31379.951171875","0","0"
"SliceBackward0","409.33166200000414","2.6354110000054645","0","0.09867199999844888","20","","31395.2880859375","0","0","0"
"aten::slice_backward","409.33166200000414","2.5367390000070156","0","0.7969480000163749","20","","31395.2880859375","0","0","0"
"aten::zeros","132.92533900000493","1.944320000004547","0","0.20212199999821315","40","","32898.423828125","0","0","0"
"autograd::engine::evaluate_function: UnsafeViewBackward0","0","0.19980500000482426","0","0.06558300001200405","10","","0","0","0","0"
"UnsafeViewBackward0","0","0.1342219999928202","0","0.05401599998981692","10","","0","0","0","0"
"autograd::engine::evaluate_function: MmBackward0","933.8988450000026","1.9246500000030646","0","0.16938300000550224","10","","-14232.939453125","-15945.3125","0","0"
"MmBackward0","933.8988450000026","1.7552669999975623","0","0.2407940000151284","10","","1712.373046875","0","0","0"
"autograd::engine::evaluate_function: TBackward0","0","0.13916600000215112","0","0.06219999999580614","10","","0","0","0","0"
"TBackward0","0","0.07696600000634499","0","0.017460000005507025","10","","0","0","0","0"
"autograd::engine::evaluate_function: PostBackwardFunctionModuleBackward","51.75547500000382","192.39176899995206","0","19.008615000014135","1470","","-9000","-5760","0","0"
"PostBackwardFunctionModuleBackward","0","165.62095599998062","0","156.7710429998991","1470","","-3240","-3240","0","0"
"autograd::engine::evaluate_function: NativeLayerNormBackward0","132.50287499999138","29.726907999962567","0","5.10625899999353","250","","-6014.16015625","-12015.625","0","0"
"NativeLayerNormBackward0","132.50287499999138","24.62064899996904","0","2.6855839999396993","250","","6001.46484375","0","0","0"
"aten::native_layer_norm_backward","132.50287499999138","21.93506500002934","132.50287499999138","5.7348310000400815","250","","6001.46484375","0","0","0"
"autograd::engine::evaluate_function: torch::autograd::AccumulateGrad","68.29569700000249","388.68304099996664","0","276.98214899992445","1480","","-4794.501953125","-4794.501953125","0","0"
"torch::autograd::AccumulateGrad","0","15.636420000014056","0","6.022924999990107","1480","","0","0","0","0"
"aten::view_as","0","8.963913000046013","0","3.658162000110402","1480","","0","0","0","0"
"autograd::engine::evaluate_function: AddBackward0","0.3542099999964703","4.795908999956271","0","3.5858749999082646","490","","36","0","0","0"
"AddBackward0","0","0.6924680000483641","0","0.6924680000483641","490","","0","0","0","0"
"autograd::engine::evaluate_function: AddmmBackward0","2407.00122000005","115.07278900002224","0","12.926833000032625","480","","-19173.3359375","-42624","0","0"
"AddmmBackward0","2295.9379410000574","73.52601499999722","0","7.336207000041977","480","","23447.5","0","0","0"
"aten::sum","123.39813399999076","32.10844000003373","123.39813399999076","20.699512000057133","610","","84.1640625","84.1640625","0","0"
"autograd::engine::evaluate_function: TanhBackward0","155.89923600000924","5.265936999980011","0","1.0434279999826686","120","","-11520","-23040","0","0"
"TanhBackward0","155.89923600000924","4.222508999997342","0","0.821702999994086","120","","11520","0","0","0"
"aten::tanh_backward","155.89923600000924","3.4008060000032563","155.89923600000924","1.9572400000521157","120","","11520","11520","0","0"
"autograd::engine::evaluate_function: PowBackward0","516.902740000033","15.785954999987444","0","2.160263999960167","120","","-23040","-34560","0","0"
"PowBackward0","363.74497100003725","11.47224600002577","0","1.3973380000598554","120","","11520","-23040","0","0"
"aten::add_","361.959406999983","36.456029999917604","361.959406999983","18.898714999973482","1950","","0","0","0","0"
"autograd::engine::evaluate_function: TransposeBackward0","0","2.0568960000211374","0","0.7184530000067607","120","","0","0","0","0"
"TransposeBackward0","0","1.3384430000143765","0","0.2626080000263173","120","","0","0","0","0"
"autograd::engine::evaluate_function: ScaledDotProductEfficientAttentionBackward0","907.8808800000279","492.4732420000025","0","2.8697269999732673","120","","2835","-5805","-0.0018310546875","-0.0018310546875"
"ScaledDotProductEfficientAttentionBackward0","907.8808800000279","489.60351500002923","0","1.4708770000486984","120","","8640","0","0","0"
"aten::_scaled_dot_product_efficient_attention_backward","907.8808800000279","488.1326379999805","0","3.0696699999592676","120","","8640","0","0","0"
"aten::_efficient_attention_backward","907.8808800000279","481.42505700001095","859.3120980000105","5.696988999986352","120","","8640","-5852.8125","0","0"
"cudaFuncGetAttributes","0","0.6079620000051509","0","0.6079620000051509","120","","0","0","0","0"
"autograd::engine::evaluate_function: PermuteBackward0","0","4.98586200004982","0","2.2423150000387397","360","","0","0","0","0"
"PermuteBackward0","0","2.74354700001108","0","0.9455950000287848","360","","0","0","0","0"
"autograd::engine::evaluate_function: SplitBackward0","73.71148700001196","6.977618000020477","0","1.1675420000139858","120","","0","-8640","0","0"
"SplitBackward0","73.71148700001196","5.810076000006491","0","0.692305000002525","120","","8640","0","0","0"
"autograd::engine::evaluate_function: EmbeddingBackward0","29.772420000025654","7.141071999987035","0","0.42275999999191843","20","","-246.078125","-3221.5869140625","0","0"
"EmbeddingBackward0","10.422383000026922","6.422527999991144","0","0.13938499999287887","20","","1503.1357421875","0","0","0"
"aten::embedding_backward","10.422383000026922","6.283142999998264","0","0.0810889999884821","20","","1503.1357421875","0","0","0"
"aten::embedding_dense_backward","10.422383000026922","6.202054000009783","4.820216000025976","1.6570060000034281","20","","1503.1357421875","-268.4423828125","0","0"
"cudaDeviceGetAttribute","0","0.037165999994409504","0","0.037165999994409504","50","","0","0","0","0"
"cudaPeekAtLastError","0","0.02960899999696994","0","0.02960899999696994","170","","0","0","0","0"
"aten::div_","41.46707599999965","0.30994399999961025","41.46707599999965","0.20387599999495432","10","","0","0","0","0"
"aten::chunk","0","0.26771799999999346","0","0.04241699999486445","10","","0","0","0","0"
"c10d::_reduce_scatter_base_","674.874883999997","1.645581999995804","0","0.39233199998611235","10","","0","0","0","0"
"nccl:_reduce_scatter_base","0","0.895493000004004","0","0","10","","0","0","0","0"
"aten::linalg_vector_norm","17.124167999994942","87.21695000001617","17.124167999994942","59.67623399992308","1490","","0.72265625","0.72265625","0.00003814697265625","0.00003814697265625"
"ampere_sgemm_128x128_tn","1593.0915300000022","0","1593.0915300000022","0","20","","0","0","0","0"
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})","433.1729679999936","0","433.1729679999936","0","150","","0","0","0","0"
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})","0.12364699999877485","0","0.12364699999877485","0","20","","0","0","0","0"
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue>(float*, float const*, int)","284.0877360000086","0","284.0877360000086","0","20","","0","0","0","0"
"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)","6.571567999999912","0","6.571567999999912","0","20","","0","0","0","0"
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)","0.06159900001226924","0","0.06159900001226924","0","10","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","196.58916499999893","0","196.58916499999893","0","60","","0","0","0","0"
"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)","1.8731459999976796","0","1.8731459999976796","0","10","","0","0","0","0"
"void at::native::(anonymous namespace)::cunn_SoftMaxBackward<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)","237.0247539999957","0","237.0247539999957","0","10","","0","0","0","0"
"Memcpy DtoD (Device -> Device)","207.33919400000553","0","207.33919400000553","0","1490","","0","0","0","0"
"void cutlass::Kernel<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params)","713.7455799999889","0","713.7455799999889","0","130","","0","0","0","0"
"void at::native::(anonymous namespace)::layer_norm_grad_input_kernel_vectorized<float, float>(float const*, float const*, float const*, float const*, float const*, float*, int)","56.3181579999862","0","56.3181579999862","0","250","","0","0","0","0"
"void at::native::(anonymous namespace)::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, float const*, float const*, float const*, float const*, float*, float*)","76.18471700000518","0","76.18471700000518","0","250","","0","0","0","0"
"ampere_sgemm_128x64_tn","1242.284167000005","0","1242.284167000005","0","480","","0","0","0","0"
"void cutlass::Kernel<cutlass_80_simt_sgemm_128x64_8x5_nt_align1>(cutlass_80_simt_sgemm_128x64_8x5_nt_align1::Params)","726.0005050000564","0","726.0005050000564","0","360","","0","0","0","0"
"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)","110.82238299999514","0","110.82238299999514","0","490","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)","155.89923600000924","0","155.89923600000924","0","120","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2>)","103.328598000039","0","103.328598000039","0","120","","0","0","0","0"
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)","11.980645000001648","0","11.980645000001648","0","120","","0","0","0","0"
