"Name","Device Time Total (ms)","CPU Time Total (ms)","Self Device Time Total (ms)","Self CPU Time Total (ms)","Calls","Input Shapes","Device Memory Usage (MB)","Self Device Memory Usage (MB)","CPU Memory Usage (MB)","Self CPU Memory Usage (MB)"
"void at_cuda_detail::cub::DeviceUniqueByKeySweepKernel<at_cuda_detail::cub::DeviceUniqueByKeyPolicy<long const*>::Policy520, long const*, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, long*, long*, long*, at_cuda_detail::cub::ScanTileState<int, true>, at_cuda_detail::cub::Equality, int>(long const*, thrust::counting_iterator<int, thrust::use_default, thrust::use_default, thrust::use_default>, long*, long*, long*, at_cuda_detail::cub::ScanTileState<int, true>, at_cuda_detail::cub::Equality, int, int)","0.07190599999867846","0","0.07190599999867846","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::krn_partials_per_segment<long>(long*, long const*, long const*, long)","0.028064999990980142","0","0.028064999990980142","0","11","","0","0","0","0"
"void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, true> >(at_cuda_detail::cub::ScanTileState<long, true>, int)","0.018721999998553656","0","0.018721999998553656","0","11","","0","0","0","0"
"void at_cuda_detail::cub::DeviceScanKernel<at_cuda_detail::cub::DeviceScanPolicy<long>::Policy600, long const*, long*, at_cuda_detail::cub::ScanTileState<long, true>, at::cuda::cub::(anonymous namespace)::SumOp<long>, at_cuda_detail::cub::detail::InputValue<long, long*>, int, long>(long const*, long*, at_cuda_detail::cub::ScanTileState<long, true>, int, at::cuda::cub::(anonymous namespace)::SumOp<long>, at_cuda_detail::cub::detail::InputValue<long, long*>, int)","0.050174000000348315","0","0.050174000000348315","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::compute_num_of_partial_segments<long>(long const*, long const*, long const*, long*)","0.024223999997833742","0","0.024223999997833742","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::krn_partial_segment_offset<long>(long*, long const*, long const*, long const*, long const*)","0.05155399999860674","0","0.05155399999860674","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::compute_grad_weight<float, long>(long const*, float const*, long const*, long, long, long const*, long const*, at::AccumulateType<float, true>::type*, long)","2.2064730000013952","0","2.2064730000013952","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::sum_and_scatter<float, long>(long const*, float*, long, long const*, long const*, at::AccumulateType<float, true>::type const*, long const*, long const*, long, long)","0.977155000000028","0","0.977155000000028","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::LpNormFunctor<float, (at::native::NormType)1, float, 1, 1, 0>, float*, int>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::LpNormFunctor<float, (at::native::NormType)1, float, 1, 1, 0>, float*, int)","22.617646000013803","0","22.617646000013803","0","77","","0","0","0","0"
"void at::native::lpnorm_cleanup<float, (at::native::NormType)1, float, float>(float const*, at::native::TensorListAddresses, int)","0.04985699999949429","0","0.04985699999949429","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)","0.5812840000065044","0","0.5812840000065044","0","32","","0","0","0","0"
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4>)","0.045664000007440336","0","0.045664000007440336","0","11","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)","0.02031999999913387","0","0.02031999999913387","0","11","","0","0","0","0"
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)","0.02169500000041444","0","0.02169500000041444","0","11","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarTensorFunctor<float, 1, 1, 0>, std::multiplies<float>, float*, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarTensorFunctor<float, 1, 1, 0>, std::multiplies<float>, float*, float)","46.758883999999846","0","46.758883999999846","0","77","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)","94.6133339999941","0","94.6133339999941","0","154","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)","69.27094400000979","0","69.27094400000979","0","77","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)","69.27369399999863","0","69.27369399999863","0","77","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)","46.87988200001896","0","46.87988200001896","0","77","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)","46.870662999999595","0","46.870662999999595","0","77","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)","47.037199000003746","0","47.037199000003746","0","77","","0","0","0","0"
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)","88.44070799999871","0","88.44070799999871","0","77","","0","0","0","0"
"ProfilerStep*","20197.009990000002","0","20197.009990000002","0","10","","0","0","0","0"
"Memcpy HtoD (Pinned -> Device)","0.32320300000731367","0","0.32320300000731367","0","40","","0","0","0","0"
"DistributedDataParallel.forward","7479.133549999965","489.260244999999","0","128.7301300001006","20","","137523.8583984375","-210554.73828125","0.00457763671875","0.00273895263671875"
"cudaEventSynchronize","0.20902399999648333","0.01830299999995623","0.20902399999648333","0.01830299999995623","8","","0","0","0","0"
"cudaEventElapsedTime","0.009697000000625849","0.011889999999897554","0.009697000000625849","0.011889999999897554","4","","0","0","0","0"
"aten::flatten_dense_tensors","1.503081999998307","3.1186119999985675","0","0.6364009999877308","20","","120.0048828125","0","0","0"
"aten::view","0","18.957147999966402","0","18.955186999966273","6520","","0","0","0","0"
"aten::cat","75.46034599999176","21.01725199998671","75.46034599999176","4.29249999999092","150","","8760.0146484375","8760.0146484375","0","0"
"cudaLaunchKernel","0","761.9455739999983","0","761.824873000016","11334","","0","0","0","0"
"DistributedDataParallel.forward","7596.641477000005","0","7596.641477000005","0","20","","0","0","0","0"
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<1u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<1u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<1u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)","0.9779920000014827","0","0.9779920000014827","0","10","","0","0","0","0"
"c10d::broadcast_","9.79379600000102","4.335311999997357","0","1.0090900000036926","20","","0","0","0","0"
"record_param_comms","2202.0334440000242","689.9983249999867","2202.0275880000245","11.704119000052916","178","","0.001953125","0","0","0"
"cudaStreamIsCapturing","0","1.0527039999089902","0","1.0527039999089902","820","","0","0","0","0"
"cudaEventRecord","0.025600000001490115","1.2102939999912632","0.025600000001490115","1.2102939999912632","794","","0","0","0","0"
"cudaStreamWaitEvent","0","0.8929969999797177","0","0.8929969999797177","616","","0","0","0","0"
"nccl:broadcast","0","2.5471429999931714","0","0","20","","0","0","0","0"
"cudaStreamGetCaptureInfo_v2","0","0.17036999999452382","0","0.17036999999452382","154","","0","0","0","0"
"cudaLaunchKernelExC","0","1.9044379999912344","0","1.9044379999912344","154","","0","0","0","0"
"ncclDevKernel_Broadcast_RING_LL(ncclDevComm*, unsigned long, ncclWork*)","9.79379600000102","0","9.79379600000102","0","20","","0","0","0","0"
"nccl:broadcast","9.79379600000102","0","9.79379600000102","0","20","","0","0","0","0"
"aten::unflatten_dense_tensors","0","2.963651000006823","0","0.7999760000186507","20","","0","0","0","0"
"aten::narrow","0","6.8449560000008205","0","2.6471040000037758","960","","0","0","0","0"
"aten::slice","0","4.764480999998981","0","3.5558299999616576","1040","","0","0","0","0"
"aten::as_strided","0","8.952512999885716","0","8.952512999885716","8650","","0","0","0","0"
"aten::arange","0.10976200001197867","3.317355999985826","0.05488100000598933","0.657939000000013","60","","1.5625","0","0","0"
"aten::empty","0","230.71923300008092","0","32.791087000080736","4379","","102355.8056640625","102331.8056640625","0.0029754638671875","0.0029754638671875"
"aten::resize_","0","0.668376999992528","0","0.5884099999871105","90","","540.78125","540.78125","0","0"
"aten::unsqueeze","0","3.15140100005758","0","2.51294900011376","1500","","0","0","0","0"
"aten::embedding","3.650506999992998","2.659176999997115","0","0.5516209999928251","40","","540","0","0","0"
"aten::reshape","0","7.730378000059863","0","3.2036090000850383","1540","","0","0","0","0"
"aten::index_select","3.650506999992998","1.930298000000068","3.650506999992998","0.7894770000036806","40","","540","0","0","0"
"void at::native::(anonymous namespace)::indexSelectLargeIndex<float, long, unsigned int, 2, 2, -2, true>(at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, unsigned int, long)","3.650506999992998","0","3.650506999992998","0","40","","0","0","0","0"
"aten::add","665.4939239999709","28.18648799997312","665.4939239999709","18.68595899998315","1000","","59553.5302734375","59553.5302734375","0","0"
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})","1.7216419999966166","0","1.7216419999966166","0","20","","0","0","0","0"
"aten::dropout","15.024877999968826","111.24047500000044","0","0.7833299999953015","500","","3000.7626953125","0","0","0"
"aten::layer_norm","59.97229400003562","38.29019599999988","0","2.277990000028047","500","","12015.625","-15.625","0","0"
"aten::native_layer_norm","59.97229400003562","36.01220599997183","59.97229400003562","15.323132999957423","500","","12031.25","0","0","0"
"aten::addmm","2381.473345000023","62.792577999983685","2381.473345000023","42.12786199996038","960","","51840.2880859375","51769.2880859375","0","0"
"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags","0","2.2421919999901436","0","2.2421919999901436","1240","","0","0","0","0"
"cudaFuncSetAttribute","0","532.621683000025","0","532.621683000025","740","","0","0","0","0"
"aten::split","0","7.587028999990551","0","2.525733999987715","240","","0","0","0","0"
"aten::permute","0","5.903159000052837","0","4.979889000086812","1080","","0","0","0","0"
"aten::scaled_dot_product_attention","585.226148999995","27.59909999996878","0","4.12678599998122","240","","5805","0","0.00183868408203125","-0.00182342529296875"
"aten::_scaled_dot_product_efficient_attention","585.226148999995","23.472313999987556","0","4.543243999983999","240","","5805","0","0.003662109375","0"
